"item_id","product_id","customer_id","Cluster","Silhouette","order_id","SVM","SVM (C1)","SVM (C2)","SVM (C3)","SVM (C4)","SVM (C5)","Fold","qty_ordered"
"3277450.0","10162.0","76367.0","C2","0.6798787189103426","119115.0","C2","3.184659148797535e-07","0.9997927184586407","7.373141944936897e-07","0.00020092171390349278","5.304047346365722e-06",1,0
"3398551.0","15091.0","32373.0","C5","0.6048709972539457","122902.0","C5","0.0006620486621347812","0.0003310155701033886","7.126409199429799e-06","0.00032252570163012227","0.9986772836569323",1,
"3963042.0","10184.0","24565.0","C5","0.6614692626329617","142536.0","C5","5.493853459019072e-07","8.51608516028806e-07","3.160296881527182e-07","2.179632063961404e-07","0.9999980650132434",1,
"1190183.0","4148.0","46083.0","C1","0.6628605871300188","47162.0","C1","0.9997086098806813","4.297312772162751e-05","9.568351024604786e-05","0.00014749108917530535","5.242392175553703e-06",1,
"2606086.0","10543.0","17916.0","C1","0.5675456985390829","97507.0","C1","0.9811498883448596","0.00019568425504334756","0.0005615096994380842","0.0005066349575342782","0.01758628274312438",1,
"5323434.0","10043.0","21457.0","C5","0.6753776819467789","195906.0","C5","3.837570193080119e-07","4.3878485606757396e-07","6.372505508986977e-07","2.290057940210892e-07","0.9999983112017797",1,
"436370.0","14282.0","29450.0","C1","0.7007424356151379","16869.0","C1","0.9995738226289954","8.781778404311363e-07","0.00017419862059292641","0.00023381881182832893","1.7281760742803607e-05",1,
"3886288.0","7346.0","31025.0","C5","0.6473959170872975","139643.0","C5","3.6459759126510926e-07","6.889353961698431e-07","2.6079163789195217e-07","1.80602756335999e-07","0.9999985050726183",1,
"1739465.0","30907.0","31983.0","C1","0.6742417187745129","67737.0","C1","0.9997999152229888","4.9142501064732955e-06","8.097532268613282e-05","0.00011295782728073375","1.2373769377672728e-06",1,
"1811799.0","4147.0","69704.0","C2","0.6058599045716601","70192.0","C2","0.0023176208212299268","0.9971507839975335","3.50161016381225e-05","0.0004681035989169018","2.8475480681203795e-05",1,
"2119669.0","8064.0","35810.0","C1","0.6341216681567088","81210.0","C1","0.9995365989416415","0.00018876520011408706","0.00013024929071829428","0.00013313533352651814","1.1251233999509894e-05",1,
"231328.0","7602.0","29146.0","C1","0.6963559886260159","8956.0","C1","0.9993995565929735","1.5408934393230388e-06","0.00025129016806606865","0.0003169005687145085","3.071177680667652e-05",1,
"5295300.0","3211.0","41185.0","C5","0.6375381365934056","194854.0","C5","2.1524564741243107e-07","2.6773373343971886e-07","5.114857909235044e-07","1.521702977556823e-07","0.9999988533645305",1,
"4901777.0","6931.0","24354.0","C5","0.6839279703230317","178929.0","C5","2.427896079150807e-07","3.678712001549777e-07","3.5985940117786463e-07","1.333974951975531e-07","0.9999988960822955",1,
"1127025.0","7602.0","35510.0","C1","0.6954741414152499","44796.0","C1","0.9998129701839408","8.693321726298279e-07","6.856235570428795e-05","0.00011451848101260106","3.0796471696534766e-06",1,
"4792024.0","12404.0","105102.0","C3","0.6087586010635241","174616.0","C3","0.0006453186330337002","2.222087282391171e-05","0.9985812063260238","0.0006015913304263277","0.00014966283769233705",1,
"4679880.0","28665.0","71918.0","C3","0.5657173512010707","170187.0","C3","0.0009996632541377898","0.026542366659459683","0.9701902063978207","0.0006308492717239067","0.0016369144168579001",1,
"1765410.0","31205.0","74745.0","C2","0.6216846176491992","68616.0","C2","3.98822609131428e-06","0.9993785353682567","2.1122018765407135e-06","0.0005736117299632368","4.1752473812513275e-05",1,
"3157080.0","3981.0","52120.0","C2","0.593218244581553","115460.0","C2","4.099198320582325e-06","0.9973416729404424","2.6564156362676396e-06","0.00029137650769852746","0.002360194937902112",1,
"5212110.0","26108.0","77202.0","C3","0.6520406134706919","191637.0","C3","1.0875913735442758e-06","2.737064286860841e-06","0.9995215782760432","0.0004389169479256959","3.5680120370879047e-05",1,
"1492098.0","8477.0","31199.0","C1","0.688916983633191","58721.0","C1","0.9998166169361195","1.2414422832458221e-06","7.224208659052403e-05","0.00010836603911701459","1.5334958895937066e-06",1,
"4225563.0","10816.0","24848.0","C5","0.6715849403421399","152263.0","C5","3.135490121260818e-07","5.872824667382767e-07","2.4566998238802197e-07","1.5602945332545698e-07","0.9999986974690853",1,
"5252466.0","6143.0","40750.0","C5","0.6414548004693102","193179.0","C5","1.9571125497697976e-07","2.445010379498799e-07","4.656676100770918e-07","1.3670475831282467e-07","0.9999989574153387",1,
"2841819.0","5475.0","76528.0","C2","0.6901291521758784","105096.0","C2","5.635806628858132e-07","0.9997804906080848","7.881934211288009e-07","0.00021158596699173755","6.571650839443599e-06",1,
"1755209.0","11308.0","31858.0","C1","0.6737754315466835","68310.0","C1","0.9998014788308132","4.919150189176514e-06","8.077408787417575e-05","0.00011159702120457757","1.2309099190611475e-06",1,
"61067.0","8838.0","22232.0","C1","0.6913924919760112","2464.0","C1","0.9987444744336561","6.0134276462225075e-06","0.0006069705686207672","0.0005610834250255827","8.145814505111608e-05",1,
"3952135.0","7971.0","112812.0","C2","0.5093332209033097","142178.0","C3","0.0021721227053985077","0.2459271624827575","0.7489749202180577","0.0014354415443811296","0.001490353049405511",1,
"846554.0","7579.0","43201.0","C1","0.6820369585508236","34238.0","C1","0.9997346002973562","3.691074506155787e-06","9.024413773968034e-05","0.00016320095388780564","8.263536510088152e-06",1,
"4756809.0","4150.0","50076.0","C5","0.6011707302729535","173203.0","C5","6.016535048472262e-06","0.00021565091951757844","0.003510871058920586","0.0002715455053364925","0.995995915981177",1,
"2576439.0","22796.0","79379.0","C2","0.686650851433787","96511.0","C2","8.892411817707387e-07","0.9997220860965577","1.046299534442366e-06","0.0002646011142835418","1.1377248442796471e-05",1,
"627519.0","7328.0","25496.0","C1","0.7035936125520518","24075.0","C1","0.9995989089205887","8.152224623076163e-07","0.0001746019025546167","0.00021277607559978066","1.2897878794707166e-05",1,
"1281222.0","8452.0","40756.0","C1","0.6787339303016198","50791.0","C1","0.999801634806366","7.056624334717207e-06","7.225813556955154e-05","0.00011618317372136247","2.8672600085203893e-06",1,
"2227379.0","27804.0","73458.0","C2","0.6605554765029213","84849.0","C2","1.2583267474228257e-06","0.9996751880795369","7.51014106619525e-07","0.0003086004004629341","1.420217914598856e-05",1,
"808610.0","3538.0","41793.0","C1","0.6863122227742767","32893.0","C1","0.9997404945792037","2.1442319408847577e-06","8.848664024590491e-05","0.00016068044744187396","8.19410116778491e-06",1,
"6377020.0","31242.0","85305.0","C3","0.6715300887303463","238858.0","C3","0.00036254083667867714","3.3404265970991495e-05","0.9987720708399309","0.0007542489555164139","7.77351019030264e-05",1,
"4045224.0","4852.0","40515.0","C5","0.6211514728256949","145808.0","C5","4.2442414069315953e-07","7.912870913640944e-07","3.5797226266398163e-07","2.1223287901761646e-07","0.9999982140836262",1,
"413046.0","7428.0","34313.0","C1","0.6967916611200646","15989.0","C1","0.9996106233358334","8.3187176720062e-07","0.000145133672904087","0.00022639179243886422","1.701932705643374e-05",1,
"4708800.0","10110.0","81361.0","C3","0.5949682872864724","171259.0","C3","0.000445512985883288","0.0018589108543067634","0.9970574969031938","0.0005790941573660433","5.898509925027222e-05",1,
"4085590.0","3565.0","79800.0","C2","0.5825888859812505","147234.0","C2","7.684526766720704e-05","0.9854609941166792","0.014058810509483158","0.00034602721040010825","5.732289577038368e-05",1,
"217973.0","4861.0","26777.0","C1","0.6964501858567934","8464.0","C1","0.9993107053583","1.9741684043642337e-06","0.0003029720227540253","0.0003483773843683347","3.597106617322924e-05",1,
"4337983.0","5999.0","19392.0","C5","0.674661896534067","156748.0","C5","6.047376771246323e-07","1.0104587934797218e-06","4.7169666068239804e-07","2.7557148155059735e-07","0.9999976375353871",1,
"2174732.0","14279.0","23630.0","C1","0.6403619340558494","83158.0","C1","0.9996007704618926","6.478052788932297e-06","0.00016866651455578775","0.00018988804837551907","3.41969223868602e-05",1,
"3655853.0","14795.0","90309.0","C2","0.6243555140093141","131663.0","C2","5.057630586861813e-07","0.9994905353226547","0.00019688450919210613","0.00028843635800432615","2.3638047090009666e-05",1,
"5915422.0","7324.0","72345.0","C3","0.6559661972451974","220575.0","C3","1.130360338244629e-06","1.5049648408661078e-06","0.999489952666825","0.00044625206720730185","6.115994078841493e-05",1,
"5345958.0","6708.0","92977.0","C3","0.6623510286127314","196883.0","C3","1.0180780192405271e-06","2.365715526440115e-06","0.9994966185926817","0.00046883365802456294","3.116395574827308e-05",1,
"1355638.0","15017.0","24212.0","C1","0.6966427724158644","53600.0","C1","0.9997439901419108","6.1940734331163e-07","0.00010885949847699267","0.0001431409999239663","3.389952344672983e-06",1,
"3503463.0","31831.0","87753.0","C2","0.6468081880258831","126391.0","C2","4.3513447231211843e-07","0.9997090063744644","1.2630063230616712e-05","0.0002619208397477083","1.600758808490287e-05",1,
"3445948.0","3101.0","22572.0","C5","0.6093390765017628","124464.0","C5","0.0003587071823120278","1.2416138828864172e-05","7.064212346813558e-06","0.0003610779769671894","0.9992607344895451",1,
"6173550.0","1748045.0","19453.0","C4","0.676435104561905","230476.0","C4","0.005432220371791474","0.0058434577661019985","0.00798920306566954","0.9739859565329515","0.006749162263485189",1,
"3810131.0","6284.0","87411.0","C2","0.6136972391091928","136794.0","C2","8.934671130059277e-07","0.9987214657719121","0.0009647549444469289","0.0002905407934116369","2.2345023116148207e-05",1,
"1132774.0","7635.0","23500.0","C1","0.7015186470946909","45023.0","C1","0.9997076097758482","6.000581282255111e-07","0.00012695987917350475","0.0001597046075216473","5.125679328194601e-06",1,
"1482557.0","6933.0","25424.0","C1","0.6924133794295957","58381.0","C1","0.9997671611344838","7.280209715832314e-07","9.745123141010574e-05","0.0001321490696140867","2.5105435206437872e-06",1,
"3087118.0","10914.0","79276.0","C2","0.6841570759749795","113139.0","C2","4.0587209509802977e-07","0.9997821293321429","7.80378472561919e-07","0.00020966837750995606","7.016039779398593e-06",1,
"6538377.0","298.0","71784.0","C3","0.6396139820782298","245080.0","C3","0.0004424353159234421","2.643186912695314e-05","0.9987524094359022","0.0007222141117303468","5.6509267317141456e-05",1,
"1749502.0","25699.0","52120.0","C1","0.5726179049309532","68117.0","C1","0.9642409262146978","0.035232688293868344","0.00029563389283813514","0.0002240934796375235","6.658118958164865e-06",1,
"4637916.0","15865.0","33028.0","C5","0.6738539778264176","168422.0","C5","1.6629712731994105e-07","3.153709448930532e-07","2.2082358968421488e-07","8.785804309612838e-08","0.999999209650295",1,
"2625958.0","4834.0","78694.0","C2","0.6883087271557136","98218.0","C2","7.9423900877119e-07","0.9997392005351373","9.58187052205712e-07","0.0002490787835840562","9.968255217536278e-06",1,
"4615380.0","3226.0","75013.0","C3","0.5594729006230056","167554.0","C3","0.0007093675693774996","0.0355744716559391","0.9625192236701963","0.0006323299769016602","0.0005646071275855561",1,
"3774806.0","3778.0","20925.0","C5","0.6440625819199032","135500.0","C5","6.803106845026063e-06","1.7321744669699514e-06","4.045503367341805e-06","0.00028982310079032924","0.9996975961145301",1,
"3494093.0","32162.0","24603.0","C5","0.6173515233542488","126069.0","C5","0.00018789763232328962","1.563891604038397e-05","5.188805534986823e-06","0.000316542904606712","0.9994747317414945",1,
"67163.0","10144.0","23630.0","C1","0.6919747629692395","2650.0","C1","0.9988863975142643","4.756460210428594e-06","0.000525270267250949","0.0005137930078470401","6.978275042732593e-05",1,
"3489333.0","29506.0","83534.0","C2","0.6581276031528686","125919.0","C2","3.640870959779422e-07","0.9997477749239828","4.419900943837393e-06","0.00023708141332881886","1.0359674648463981e-05",1,
"3001961.0","6300.0","20049.0","C5","0.5243132976881788","110358.0","C5","0.1671743038965291","0.00015703434088284532","0.00020569279346515325","0.0006732507183613759","0.8317897182507616",1,
"4275385.0","10926.0","75352.0","C2","0.5445513394258942","154175.0","C2","0.00025021000755979855","0.888680380146878","0.1101602006151728","0.0004712620679992861","0.00043794716239016994",1,
"1806031.0","14342.0","28493.0","C1","0.675041424282945","69967.0","C1","0.9997793207268086","3.0423426028922355e-06","9.21723669135186e-05","0.00012356579895793994","1.8987647170088284e-06",1,
"3153740.0","22729.0","69802.0","C2","0.6823154397947355","115355.0","C2","4.0002418389795634e-07","0.999802763307986","6.018360008126712e-07","0.00019138836762339566","4.846464206024898e-06",1,
"1166742.0","17222.0","31759.0","C1","0.6992371118745153","46313.0","C1","0.9998072810429867","5.481648352317286e-07","7.348972187122221e-05","0.00011592223482046214","2.7588354865411113e-06",1,
"1715400.0","22128.0","24324.0","C1","0.6820108393580337","66860.0","C1","0.9997392967886515","1.0970856694254605e-06","0.00011188649411564913","0.00014496572762760028","2.7539039361934194e-06",1,
"631939.0","6149.0","41493.0","C1","0.6870348866750424","24225.0","C1","0.9996905871003678","1.6046778905043542e-06","0.0001041950823291128","0.00019146395510522365","1.2149184307310914e-05",1,
"410890.0","6853.0","29111.0","C1","0.7003914846531847","15884.0","C1","0.9995519039942613","9.488444708290991e-07","0.00018487461933810835","0.00024354102272240456","1.8731519207283975e-05",1,
"3842365.0","3799.0","42216.0","C5","0.5907051055344863","137990.0","C5","7.102869288962211e-06","0.0018493895329410599","1.689402404140047e-05","0.00026135338387027143","0.9978652601898581",1,
"5702387.0","23717.0","39363.0","C5","0.6247481511624284","212288.0","C5","2.904608830847772e-07","3.5463747357384793e-07","6.675924463205908e-07","2.192747106409909e-07","0.9999984680344863",1,
"5862066.0","3075.0","76351.0","C3","0.6693336713836927","218425.0","C3","1.071793320380326e-06","1.71945904407883e-06","0.9995183134523822","0.00045293622514337874","2.5959070109836536e-05",1,
"5553345.0","13793.0","19186.0","C5","0.6678982797211944","205601.0","C5","6.254545030569115e-07","6.766431985743725e-07","1.0512021410008864e-06","4.011144193271024e-07","0.9999972455857381",1,
"3174458.0","7226.0","73671.0","C2","0.6839903393420091","116030.0","C2","3.5850581923473266e-07","0.9998005515664506","7.165216446011363e-07","0.00019359128541230348","4.782120673512994e-06",1,
"631427.0","7324.0","47918.0","C1","0.6671153477509754","24211.0","C1","0.999573584331923","1.3478439848695942e-05","0.00013757711421045587","0.0002558602447768966","1.9499869240847667e-05",1,
"1202833.0","6853.0","22541.0","C1","0.6998199888177424","47597.0","C1","0.9996957001855759","6.483661195979148e-07","0.00013375624604907837","0.0001645232264400584","5.371975815400153e-06",1,
"3764538.0","4147.0","78769.0","C2","0.6405476023023848","135195.0","C2","3.7124343693991345e-07","0.9996605849501542","7.578436137204697e-05","0.00025189772559760257","1.136171943924987e-05",1,
"4363854.0","6193.0","19186.0","C5","0.6751820611311267","157736.0","C5","6.049775354154691e-07","1.0174942639012427e-06","4.864546770904349e-07","2.7985864881086516e-07","0.9999976112148748",1,
"3148546.0","3566.0","77770.0","C2","0.6835871695729461","115175.0","C2","3.7043952994561335e-07","0.9997896768449105","7.499955358631317e-07","0.0002031239561004205","6.0787639234765634e-06",1,
"2693230.0","3194.0","81163.0","C2","0.6873305912016967","100491.0","C2","7.362580469823974e-07","0.9997311948278707","1.0610962463447505e-06","0.0002558832851812052","1.112453265507607e-05",1,
