"product_id","customer_id","qty_ordered","Cluster","Silhouette","order_id","SVM","SVM (C1)","SVM (C2)","SVM (C3)","SVM (C4)","SVM (C5)","SVM (C6)","Fold"
"6931.0","19237.0","2.0","C4","0.6014761636523464","138212.0","C3","0.0005294056035464563","0.00028954278089339986","0.6216843303257135","0.37716313851843675","0.00027350897699488235","6.007379441489158e-05",1
"11863.0","30091.0","1.0","C3","0.661845097530524","69163.0","C3","0.00029652251396257396","0.0002228497531770819","0.6219220847463023","0.3772585803628717","0.0002471777129972902","5.278491068911669e-05",1
"14795.0","17684.0","2.0","C4","0.6633133157164424","196608.0","C3","0.0005730570701272595","0.0003298578523611305","0.6217373601248486","0.3769746651293486","0.0003176454751661171","6.741434814838112e-05",1
"7635.0","49668.0","1.0","C4","0.6051409604513942","226854.0","C3","0.0005959052532371153","0.0002850607788692265","0.6173094530025208","0.37552780001295394","0.0002833965076712387","0.005998384444747653",1
"7226.0","76267.0","1.0","C6","0.6412543250696051","164039.0","C6","0.00035872145991047645","0.00025249609036804654","0.00026660864665863196","0.00012440090719127795","0.0003157853886035553","0.998681987507268",1
"15020.0","107188.0","2.0","C6","0.6432331602389941","212079.0","C6","1.247072085587668e-06","7.600781934002434e-07","1.3068917848706321e-06","1.0934392348356586e-06","8.467396146119694e-07","0.9999947457790866",1
"5915.0","38130.0","1.0","C4","0.5952872469843393","130987.0","C3","0.0005074751886837033","0.0002374803315222003","0.621972119144567","0.376955187051935","0.0002203701486122496","0.00010736813467999303",1
"10466.0","40941.0","1.0","C3","0.6811806428323661","6168.0","C3","0.00047990280464216067","0.00023346438647101056","0.6218456599263105","0.37703515814901345","0.00021817591718072468","0.00018763881638174336",1
"5050.0","52339.0","1.0","C4","0.5928988473924429","202477.0","C3","0.0007630994348001575","0.0003440597777849415","0.6061388353279609","0.3699588029305763","0.0003545740807164079","0.02244062844816126",1
"9962.0","96157.0","1.0","C6","0.6611051918238635","178050.0","C6","0.0004221526699127035","0.00029611569087442777","0.00011547276812474254","0.00010405856327410775","0.00040129126051021184","0.998660909047304",1
"22603.0","32931.0","1.0","C3","0.6914215424711895","37844.0","C3","0.0002575837977357416","0.00020036416866348565","0.6220138136284089","0.37725478714746824","0.0002214381841311701","5.201307359234268e-05",1
"4152.0","25302.0","1.0","C3","0.6910386840127034","18881.0","C3","0.0004089868138135846","0.000292234417060865","0.6216456255556524","0.3772602683980296","0.00032763426039570867","6.52505550476745e-05",1
"7658.0","46784.0","1.0","C4","0.5032646174963354","111207.0","C3","0.0005153145042103956","0.00025510677106803777","0.620483500281685","0.37691607969210333","0.0002466118699166719","0.0015833868810168489",1
"10453.0","39011.0","2.0","C3","0.537978496050202","103976.0","C3","0.0002786097843697861","0.00013072799039259687","0.6188453931900377","0.3805346503179511","0.00010988881531108919","0.00010072990193793627",1
"22715.0","24338.0","1.0","C4","0.6504181191060064","156999.0","C3","0.0004397651571349433","0.0003133341236200419","0.6215151039231361","0.37731033480002557","0.0003520465116102857","6.941548447291252e-05",1
"4147.0","54949.0","1.0","C4","0.5396077071907869","144060.0","C3","0.0011867225327830912","0.0005199492703941022","0.5635418941404874","0.35079322590833883","0.0005501772608215779","0.08340803088717458",1
"7355.0","28467.0","1.0","C4","0.6635041609161209","231902.0","C3","0.00032743074544845527","0.00024145632627225243","0.6218436601899127","0.3772630714567679","0.0002686273898443283","5.575389175464442e-05",1
"5004.0","95639.0","1.0","C6","0.6523367148727857","97170.0","C6","0.0004079149928201564","0.00029255806824793053","0.0001096455058452936","9.93799248698728e-05","0.0003944804009230488","0.9986960211072936",1
"29054.0","42260.0","1.0","C3","0.6218439299403437","81658.0","C3","0.00047756628059093575","0.00023633535538735814","0.6217347890039487","0.37704441070394296","0.00022230825808349327","0.0002845903980467021",1
"23501.0","111577.0","1.0","C6","0.6517029777145055","185224.0","C6","0.0018789121186404806","0.0006204727777678406","0.0006893612537603922","0.00041847015417454796","0.001043103263897153","0.9953496804317594",1
"11735.0","19340.0","1.0","C4","0.6679198400889979","218245.0","C3","0.0006906605877181801","0.0004705483361706976","0.621387572335029","0.37680921721939653","0.0005384510073519521","0.00010355051433403163",1
"14869.0","26809.0","1.0","C3","0.6836544973546581","51001.0","C3","0.0003649006961856074","0.00026530089134935625","0.621685985959022","0.3773275952990465","0.0002961423203297092","6.007483406646232e-05",1
"4167.0","64103.0","14.0","C1","0.6433266802660714","82020.0","C1","0.8967822777960852","0.022059301416625248","0.01369876367308855","0.028423928582232864","0.025744374304988375","0.013291354226979387",1
"6990.0","35194.0","3.0","C3","0.5600736918040614","97444.0","C3","0.00031983180376239347","0.00010590165946377067","0.6197436814534344","0.3796632028705456","8.717057219938306e-05","8.021164059443973e-05",1
"4112.0","29049.0","1.0","C3","0.6921383765376681","37325.0","C3","0.0003164402871750886","0.00023452393569687715","0.621907086441808","0.37722667915865027","0.0002606677012554409","5.460247541415962e-05",1
"3199.0","41135.0","2.0","C3","0.6811624402699119","26563.0","C3","0.0002612308570333629","0.00013185722431854332","0.6172176570950221","0.38210733716880263","0.00011219241354790226","0.00016972524127558018",1
"4861.0","25915.0","1.0","C3","0.5264141306040763","107383.0","C3","0.00039048304253166353","0.00028062713608154434","0.6216824694207013","0.3772693299344838","0.00031408593720330815","6.300452899850659e-05",1
"4147.0","23213.0","1.0","C3","0.6828777045236806","47307.0","C3","0.00048368573406355894","0.00033945101124790105","0.6215214912689451","0.37719768092552886","0.00038300283728194713","7.468822293285862e-05",1
"4152.0","44172.0","1.0","C4","0.5940000359760714","132656.0","C3","0.000483967620147855","0.00024046022732274278","0.6214035775298377","0.37710497876773114","0.00022830031632358039","0.0005387155386370808",1
"25642.0","55210.0","10.0","C1","0.6384557032251145","71216.0","C1","0.9859830795601372","0.0041331106321730844","0.001591066578709166","0.001632727594042981","0.004803543684581466","0.0018564719503561505",1
"8656.0","30850.0","1.0","C3","0.5856320893875703","95610.0","C3","0.0002847996548174652","0.0002155994459971851","0.6219936445149189","0.37721515049770094","0.00023890153042422266","5.1904356141476454e-05",1
"3613.0","105503.0","4.0","C6","0.6411518671797579","140007.0","C6","1.529867342928111e-06","7.608540314061982e-07","1.2086683795314127e-06","1.096903891054712e-06","8.193243716429033e-07","0.9999945843819834",1
"3191.0","99636.0","3.0","C6","0.6558700755786224","148780.0","C6","3.7392594635425096e-07","2.0303200808932006e-07","4.4383293634370917e-07","4.3069140932198256e-07","2.1809247709619385e-07","0.9999983304252228",1
"7578.0","28149.0","1.0","C4","0.6560573889784455","158330.0","C3","0.0003341211170807095","0.0002456006080547848","0.6218200274297949","0.37727036100556205","0.00027341012726046505","5.6479712247156984e-05",1
"17547.0","29282.0","1.0","C3","0.6886790717904294","6185.0","C3","0.00031063093790636867","0.0002318429669175667","0.6218310712899217","0.37731484226603224","0.00025745340685815935","5.415913236457813e-05",1
"29812.0","74906.0","3.0","C6","0.5910460784149619","87550.0","C6","4.0227606252533484e-07","2.8018420120924404e-07","7.957325075831965e-07","8.488692846514633e-07","2.615390521586931e-07","0.9999974113988919",1
"5104.0","46223.0","7.0","C1","0.5361401396628863","39291.0","C1","0.9926360372339031","0.0017384100294956838","0.0008062911587613832","0.002600600701513592","0.0018305265663008951","0.00038813431002514357",1
"6405.0","101888.0","4.0","C6","0.6331069847690663","190968.0","C6","8.52644884584191e-07","4.0254256164462244e-07","7.314137277571278e-07","6.996022994348578e-07","4.3246968187334286e-07","0.9999968813268446",1
"3344.0","83647.0","4.0","C6","0.5899462170731725","231949.0","C6","3.1038865021841786e-07","1.5845387324913128e-07","4.3707807619346847e-07","4.938944200258262e-07","1.5129804774540127e-07","0.9999984488869327",1
"7632.0","55896.0","1.0","C6","0.48796829867308666","126864.0","C3","0.0014366780466476767","0.0006222629333981039","0.5290036974726461","0.3357451331238801","0.0006606310840308634","0.13253159733939726",1
"6644.0","79147.0","1.0","C6","0.6527684500452325","113215.0","C6","0.00030921099251379666","0.00024759095322613177","0.00012517241323266402","6.149543938395485e-05","0.00031013191521009033","0.9989463982864333",1
"16191.0","33380.0","1.0","C3","0.6863794572088671","2693.0","C3","0.00025265962922322053","0.00019699486824151214","0.6220774031631281","0.37720297928686386","0.00021765777361588786","5.230527892718682e-05",1
"7984.0","109639.0","1.0","C6","0.6437691189992688","209732.0","C6","0.0015260694104635682","0.0005445421876835777","0.0005352630840200002","0.0003457408355750047","0.0008888241162923345","0.9961595603659652",1
"9132.0","22697.0","1.0","C3","0.682246236768442","47286.0","C3","0.0005043155848854891","0.00035292930054772254","0.6214822299451703","0.37718426362679935","0.00039880195419717104","7.745958839981318e-05",1
"10532.0","30323.0","2.0","C4","0.6709829756235025","211993.0","C3","0.00040747471740923603","0.00015676662969207262","0.6219032296036369","0.37733967699127285","0.00013285426360259636","5.9997794386167396e-05",1
"6811.0","30746.0","3.0","C3","0.6255328375811253","75181.0","C3","0.00028109821223903827","0.00011011529938264816","0.6216660118713343","0.37780891706520375","9.133108376139638e-05","4.2526468078969294e-05",1
"6260.0","32373.0","1.0","C3","0.5105755683768847","109595.0","C3","0.00026458415029188896","0.00020346988723316537","0.6220997860290184","0.3771557059334309","0.00022508208176371858","5.137191826189322e-05",1
"13520.0","109799.0","1.0","C6","0.6480082213315279","199633.0","C6","0.0015511165062612067","0.0005501419999549764","0.0005458306822517501","0.00035064991555719426","0.0009000844928969293","0.9961021764030775",1
"5155.0","86440.0","1.0","C6","0.6291745034110208","82358.0","C6","0.00027694024208650225","0.0002521362958289848","5.824455733958114e-05","4.470533880566213e-05","0.0003209263289160544","0.9990470472370231",1
"1748177.0","70473.0","2.0","C2","0.7049533528347873","180295.0","C2","0.006427002072035859","0.9748308124791601","0.003518233652401945","0.0032301668862500755","0.008260963127990234","0.0037328217821615156",1
"4638.0","98832.0","1.0","C6","0.6648900564376012","125034.0","C6","0.0005237058385425278","0.00032176654423455507","0.00015477050275594274","0.0001338358885601456","0.00044914479567612374","0.9984167764302306",1
"10511.0","48544.0","1.0","C4","0.5047855252843994","111481.0","C3","0.0005565445595913985","0.000271042389281265","0.6190651816768439","0.3763107899012754","0.0002661935851221295","0.003530247887886166",1
"5612.0","31798.0","1.0","C4","0.6403285996165875","147400.0","C3","0.00027191252058735856","0.00020777070420531849","0.6220732883718522","0.3771656720030061","0.0002299861038105215","5.137029653848964e-05",1
"6405.0","78388.0","12.0","C1","0.6091737157411058","217502.0","C1","0.9504353014083866","0.010701729052149236","0.005483653872824351","0.013062785515280406","0.012895141326159916","0.007421388825199619",1
"27674.0","64633.0","1.0","C6","0.5016411242361163","253086.0","C6","0.0011681579756919291","0.00038817934479753666","0.034227728748704736","0.01965966068621918","0.00044804843105321557","0.944108224813533",1
"4133.0","48139.0","2.0","C4","0.5914736829243731","134788.0","C3","0.0003010529970971964","0.00016143578280164873","0.6075728550642914","0.3890960669116695","0.00014687156530759048","0.0027217176788326956",1
"10043.0","18817.0","1.0","C3","0.6832588438717329","23730.0","C3","0.0007287785316829006","0.0004941745503068027","0.6213798510958339","0.37672128077335676","0.0005667674517967359","0.00010914759702297773",1
"3680.0","23494.0","3.0","C4","0.5225736442528145","117486.0","C3","0.0003030559372285039","0.00014619054851121302","0.6219173945928141","0.3774736511175073","0.00012738790181606965","3.231990212255631e-05",1
"7398.0","72075.0","2.0","C6","0.6295957414204991","118990.0","C6","0.0001544965619204325","0.000146056677089526","0.0009794573114159859","0.0005575739714457785","0.00017630379871547104","0.9979861116794129",1
"9561.0","74312.0","1.0","C6","0.6106811931745378","198403.0","C6","0.00041009191734443356","0.0002589487998626171","0.0005043226854040019","0.00023891156167523043","0.0003240552680723309","0.9982636697676414",1
"3507.0","42291.0","2.0","C3","0.679241970232514","28129.0","C3","0.0002569610548440792","0.00013374394076520177","0.6161247669726808","0.3831248382176369","0.0001147132185201617","0.0002449765955523893",1
"11150.0","88435.0","1.0","C6","0.6345424520289551","84327.0","C6","0.0002859515979223199","0.00025645615798543166","6.066107804465196e-05","5.0950917330074645e-05","0.0003290892120842462","0.9990168910366334",1
"1747403.0","112350.0","1.0","C2","0.6682212277443171","151489.0","C2","0.006411601248115166","0.9748810440276657","0.0035127272748758614","0.0032164548263031484","0.008251767053221169","0.0037264055698187303",1
"4189.0","32190.0","1.0","C3","0.5783260871370626","97148.0","C3","0.00026718725798038624","0.00020491750038640775","0.622105969590669","0.37714381276516756","0.00022674668661045483","5.1366199186464485e-05",1
"8814.0","81418.0","1.0","C6","0.6574750020991109","115429.0","C6","0.0002861312809770869","0.000246344489647158","8.216506714838085e-05","4.528535404540085e-05","0.00030953026204581644","0.9990305435461363",1
"7428.0","77850.0","1.0","C6","0.6420857239661395","173267.0","C6","0.0003280315369941396","0.00024913128832526686","0.000170793228312682","8.087144009311572e-05","0.00031174268564236","0.9988594298206325",1
"10992.0","49900.0","1.0","C3","0.6381170573863189","65304.0","C3","0.0006051354763919853","0.00028826781901163725","0.6168512638999978","0.37522756042251604","0.0002873602924006927","0.006740412089682041",1
"9895.0","99502.0","1.0","C6","0.6311901940010481","232616.0","C6","0.0005535082830222488","0.0003289076397344048","0.00016623108118528877","0.00014177420869759003","0.0004628865495394712","0.998346692237821",1
"18432.0","17633.0","1.0","C4","0.5035620034782474","113277.0","C3","0.0008252271505050263","0.0005554047451530258","0.6214040922286904","0.37645105385835703","0.0006400830393435239","0.00012413897795077883",1
"9273.0","41185.0","2.0","C3","0.6016379352078695","88005.0","C3","0.00026023709266005955","0.00013169050874679587","0.6171568372962609","0.3821660279146585","0.00011202637127840995","0.00017318081639527063",1
"4153.0","110654.0","3.0","C6","0.6442791577001311","189121.0","C6","1.7202964367635463e-06","1.0105814299278354e-06","1.4586855588916568e-06","1.2165974533096273e-06","1.1123068919072937e-06","0.9999934815322292",1
"6904.0","30182.0","2.0","C3","0.6085386757891129","88727.0","C3","0.0004089481647321016","0.00015759367876012868","0.6219376599944093","0.37730232317846485","0.00013369895821622945","5.977602541756298e-05",1
"13294.0","91983.0","1.0","C6","0.668212628854277","145512.0","C6","0.00032616283982125145","0.00026984570351990244","7.670046141279645e-05","6.969878845402812e-05","0.00035322117855790004","0.9989043710282342",1
"15307.0","35385.0","1.0","C3","0.6895411335594566","13711.0","C3","0.00023636782670305098","0.00018734552102591033","0.6221540218429319","0.3771569733817978","0.00020677034261009272","5.85210849311248e-05",1
"5411.0","31285.0","1.0","C4","0.6778839833572434","189370.0","C3","0.00027895398800067284","0.00021194412636312362","0.6220447543166566","0.3771779981312478","0.00023475082670791286","5.15986110242061e-05",1
"6856.0","45597.0","1.0","C4","0.6021155988391561","136257.0","C3","0.0004971852146159262","0.00024722620072887414","0.621009208452119","0.3770566575100036","0.00023686593299697094","0.0009528566895352091",1
"6931.0","112295.0","1.0","C6","0.6564352898941496","144631.0","C6","0.0020224061306468805","0.0006482831722471104","0.0007580662303357205","0.0004504206841603551","0.001102281817175929","0.9950185419654339",1
"1744160.0","115297.0","2.0","C2","0.6651213246171974","155515.0","C2","0.006610805076169427","0.9741510558082341","0.0036014408398137346","0.0033043782843680558","0.008502316864883114","0.0038300031265315173",1
"29833.0","21637.0","1.0","C4","0.6479609689299038","158496.0","C3","0.0005565231073548933","0.00038834383757099203","0.6214206434356512","0.37710918938507604","0.000440243345699652","8.505688864716267e-05",1
"10465.0","33028.0","1.0","C3","0.6336611077960519","81568.0","C3","0.00025661205732049896","0.00019898233068148596","0.6221012292086122","0.37717145098167454","0.0002199505586936869","5.177486301801035e-05",1
"4158.0","79970.0","1.0","C6","0.6471346030746666","103913.0","C6","0.0003002835802708816","0.0002473741934540281","0.00010576262704362213","5.3876489883633785e-05","0.0003101375100055228","0.9989825655993421",1
"25842.0","29388.0","1.0","C4","0.6574140236522282","239396.0","C3","0.000309405815018795","0.00023181259404209047","0.6217867520576962","0.3773604113583535","0.00025734212374349796","5.427605114595854e-05",1
"15908.0","90990.0","1.0","C6","0.6622998861826688","109164.0","C6","0.0003114722479701392","0.00026539637141935197","7.073193606236854e-05","6.346470907772774e-05","0.0003452159975239548","0.9989437187379465",1
"19557.0","34991.0","1.0","C3","0.6874670190329867","44130.0","C3","0.00023901663930389752","0.00018918884274060302","0.6221173193086458","0.37718878799751704","0.000208821555463233","5.6865656329181276e-05",1
"16154.0","32658.0","1.0","C4","0.6400718594375271","147258.0","C3","0.00026038297112117406","0.00020153988329618834","0.6220428259013037","0.37722086972289837","0.00022281419794492447","5.156732343533702e-05",1
"9203.0","26809.0","1.0","C3","0.678677601731431","56319.0","C3","0.00036539662067349164","0.00026518055157904666","0.6217179298874748","0.3772953689745904","0.00029606907883218756","6.005488685001327e-05",1
"6150.0","83850.0","1.0","C6","0.6405584009463523","93316.0","C6","0.00027550448029138087","0.000248028499389379","6.331400543385314e-05","4.125062604231601e-05","0.0003132324937677572","0.9990586698950751",1
"6302.0","25746.0","1.0","C3","0.6873451432845356","5816.0","C3","0.0003950563924972801","0.0002836052306180963","0.6216635105975181","0.3772767210402896","0.0003175386294073318","6.356810966918741e-05",1
"6661.0","26017.0","3.0","C3","0.6699825609065221","31468.0","C3","0.00028214781470433905","0.00012819325412980108","0.6220495014116816","0.37739917783903015","0.00010928935515929041","3.1690325294900706e-05",1
"7356.0","83964.0","1.0","C6","0.6082390087516887","72325.0","C6","0.0002749985665334992","0.00024799153482586364","6.275968770848884e-05","4.120135089195336e-05","0.0003132813679190447","0.9990597674921212",1
"3149.0","31297.0","12.0","C1","0.6399515624212271","42097.0","C1","0.9703053801891444","0.007461262367555125","0.00410160394832784","0.0051286493170152785","0.009319083672441789","0.0036840205055157665",1
"13101.0","19340.0","1.0","C3","0.6686479792532778","56291.0","C3","0.0006905089629231049","0.0004706194081219608","0.6213893534977658","0.37680744801809474","0.0005385031224333346","0.0001035669906608401",1
"3464.0","113619.0","2.0","C6","0.6424026345739255","207459.0","C6","0.0008830216731021331","0.00039421562200530014","0.000654515787662847","0.00030574501289930403","0.0006939905848336982","0.9970685113194966",1
"1744695.0","86441.0","1.0","C2","0.6944650850622263","158092.0","C2","0.007234570018811504","0.9717792206023158","0.0039060769892176953","0.003557580543394056","0.009356796648576773","0.004165755197684439",1
"4150.0","56040.0","1.0","C3","0.6307696304725308","44793.0","C3","0.0014817863515239733","0.0006409578182908392","0.5227851044706673","0.3332076953651398","0.0006808416316430587","0.14120361436273482",1
"4141.0","73337.0","2.0","C6","0.5758065893375207","229758.0","C6","6.772380200827073e-07","4.853374163752968e-07","1.361218332802538e-06","1.3568020734854078e-06","4.5975880724506304e-07","0.99999565964535",1
"7579.0","35194.0","2.0","C4","0.6563892962625775","160845.0","C3","0.00033843003096908057","0.00013696470664041526","0.6208416977652876","0.37850254184586823","0.0001142588663640367","6.610678487057224e-05",1
"7027.0","48867.0","2.0","C4","0.6153471814309304","200791.0","C3","0.00031597190620288423","0.00016768050025113982","0.605836158665726","0.3896703760426132","0.00015410818027611315","0.0038557047049304163",1
"465.0","18494.0","2.0","C3","0.672966173425779","44632.0","C3","0.000550094247422112","0.0003083930936282882","0.6216383155947144","0.37714583957073994","0.0002941850224279625","6.317247106745354e-05",1
"5250.0","74535.0","2.0","C6","0.6379032292036271","112426.0","C6","4.778924181478322e-07","3.419719025546151e-07","9.559980550874564e-07","9.543096909923606e-07","3.2442406032976295e-07","0.999996945403873",1
"7322.0","41356.0","2.0","C3","0.6795328895780242","11073.0","C3","0.0002595829737615395","0.00013196169109929625","0.6170087102201942","0.3823053703983392","0.00011239739065280446","0.00018197732595285354",1
"30712.0","21789.0","1.0","C4","0.49567083722921873","111424.0","C3","0.000549247159830749","0.00038384683992970605","0.6214223043029975","0.3771256029397725","0.00043490429690605276","8.40944605634337e-05",1
"3538.0","70834.0","2.0","C6","0.5897084879807132","197387.0","C6","0.0001867817643552613","0.00015450669963787804","0.0016610723718497708","0.0009924310100810777","0.0001867865533631969","0.996818421600713",1
"11766.0","24446.0","2.0","C3","0.680298298843075","46944.0","C3","0.00044821554361748373","0.00020326562383779989","0.6219335254924468","0.37718121559144496","0.00018085321681173463","5.292453184135111e-05",1
"14800.0","79386.0","1.0","C6","0.6514382821605755","161859.0","C6","0.00030457320377401945","0.00024660038352425665","0.00011819047757707103","5.8351615733040324e-05","0.00030903043412360996","0.9989632538852681",1
"7330.0","88422.0","5.0","C6","0.6138539950991969","153539.0","C6","2.446454875574504e-06","8.301689130072102e-07","1.5929525912932273e-06","1.9658105104956965e-06","8.342114685279533e-07","0.9999923304016411",1
"4141.0","30698.0","1.0","C4","0.6100853270965585","135002.0","C3","0.00028789768062059993","0.0002172309733518131","0.6220180089982259","0.37718393946343487","0.00024080792244304664","5.2114961923692876e-05",1
"14795.0","19876.0","3.0","C4","0.49550096431533025","111694.0","C3","0.0003612644952025185","0.0001868301797004993","0.6217142866069604","0.3775277566350674","0.00016900499449547056","4.0857088573646836e-05",1
"4144.0","42145.0","2.0","C4","0.6347570373624077","231062.0","C3","0.0002571836452433728","0.00013341236294251704","0.6162692698418762","0.3829924442644395","0.00011429680572528738","0.00023339307977294618",1
"4137.0","31025.0","1.0","C4","0.5893497637788605","128875.0","C3","0.00028296452133010644","0.0002142788315806442","0.6220386317715298","0.37717488339024346","0.00023743018172360395","5.181130359196357e-05",1
"7324.0","41793.0","1.0","C3","0.5780759239331357","95116.0","C3","0.0004775714287481051","0.00023415442606091502","0.6217762437777831","0.3770540003043146","0.0002195868124880953","0.00023844325060502034",1
"6806.0","77202.0","1.0","C6","0.6164421415818986","206305.0","C6","0.00033969064109227694","0.00025039875870533785","0.00020335267377097937","9.539487607259411e-05","0.00031322577614364185","0.9987979372742152",1
"3222.0","74523.0","2.0","C6","0.6027983517144462","87875.0","C6","4.811059355239695e-07","3.4427412781760203e-07","9.623662108746656e-07","9.608527339983253e-07","3.266038946183932e-07","0.9999969247970971",1
"3707.0","25248.0","3.0","C3","0.6313604637342785","71387.0","C3","0.0002871083856740676","0.0001330178236679724","0.6220342560318808","0.3774000425721454","0.00011413437560083746","3.144081103095792e-05",1
"30147.0","79379.0","2.0","C6","0.6174718241820223","211942.0","C6","3.0380127902654235e-07","2.149723267627132e-07","5.932049436292746e-07","5.928194272525634e-07","2.0569851495809893e-07","0.9999980895035084",1
"20301.0","19619.0","1.0","C4","0.6609920190292096","176299.0","C3","0.0006717366682357106","0.0004597746700929722","0.6214003469049633","0.37684172725220627","0.0005253732373745383","0.00010104126712718123",1
"13775.0","18200.0","1.0","C4","0.6502729204325699","166485.0","C3","0.0007766773377937561","0.0005245227075381219","0.6213861526720094","0.3765930759718135","0.0006030780930873672","0.0001164932177574554",1
"15196.0","59588.0","1.0","C3","0.5757259450042114","66887.0","C6","0.0016861737558530729","0.0005495281670229678","0.2743468225939893","0.18406215717340835","0.0006313673013921282","0.5387239510083341",1
"7027.0","23507.0","1.0","C4","0.6611256741732996","167693.0","C3","0.0004711275091499238","0.00033173961045750925","0.6215273584223484","0.37722278851407764","0.0003738869584051435","7.30989855615048e-05",1
"14011.0","77969.0","1.0","C6","0.619318083499668","88432.0","C6","0.0003246100234287522","0.00024827430845848514","0.00016487429020681105","7.793766135473471e-05","0.00031074561692748243","0.9988735580996233",1
"7325.0","19340.0","1.0","C3","0.5498783500705087","102702.0","C3","0.0006916044175217191","0.0004706284364621164","0.6213822165548015","0.3768133280232665","0.0005386503995491726","0.00010357216839902478",1
"17121.0","40658.0","2.0","C3","0.6806650857259389","34087.0","C3","0.0002629292492507011","0.00013118822319416662","0.6175893656970114","0.38175500989269934","0.00011122903526857925","0.0001502779025755883",1
"7675.0","83927.0","1.0","C6","0.6021756425765397","243970.0","C6","0.0002750002166108335","0.00024791365239727677","6.289764331413944e-05","4.1182599308934395e-05","0.0003131547230180508","0.9990598511653506",1
"10155.0","93366.0","1.0","C6","0.6504444223466286","199454.0","C6","0.0003515384932209382","0.00027717428130589425","8.702621992032764e-05","7.965252233798751e-05","0.00036645385531416296","0.9988381546279007",1
"9501.0","20332.0","4.0","C3","0.6429069022585341","31831.0","C3","0.001273499528984045","0.00018482292554027996","0.6211194743302639","0.3771537595015345","0.00017155415257154316","9.688956110575803e-05",1
"5335.0","76528.0","3.0","C6","0.6306094278964948","119419.0","C6","2.6687331115661316e-07","1.8453676940480646e-07","5.20888477107398e-07","5.591065368709599e-07","1.727129980576456e-07","0.9999982958819074",1
"29513.0","30850.0","1.0","C4","0.6683995790401527","219948.0","C3","0.00028558379928818995","0.0002176929784464833","0.6218547721011268","0.3773483008072744","0.00024112940420398777","5.252090966007433e-05",1
"29106.0","24882.0","1.0","C3","0.6541604002031352","71715.0","C3","0.00042271652596874686","0.0003032101702115892","0.6215180587532753","0.37734843597917495","0.0003401048185945655","6.747375277496913e-05",1
"5562.0","30854.0","3.0","C4","0.5044880714360891","112718.0","C3","0.0002816685279129546","0.00010991382291229006","0.6216539963194053","0.3778202961142529","9.114047687228805e-05","4.298473864429808e-05",1
"21858.0","72731.0","2.0","C6","0.5605429340957037","73033.0","C6","8.443565814318783e-07","6.055179405645814e-07","1.702454901384725e-06","1.692231226150691e-06","5.732566060449229e-07","0.9999945821827444",1
"6197.0","47849.0","1.0","C4","0.6036289789950441","247508.0","C3","0.0005383296678122861","0.0002642212616330198","0.6197307771254551","0.37666213990161473","0.0002577959813180246","0.0025467360621669005",1
